SNO,CO,NOX
28840,724682588548.8741,715522954086.1681
28841,732339638845.9167,723083072528.6969
28842,732805627528.6798,723543069100.6921
28843,729903164495.0374,720677285120.4799
28844,734473108880.5884,725189385072.688
28845,733189241235.7985,723921789856.8777
28846,733620721030.2648,724347858795.7197
28847,733171400369.8152,723904251047.1996
28848,733557357113.06,724285370654.0717
28849,734109364576.308,724830405227.5171
28850,734450730962.3668,725167468525.5677
28851,734458667964.9379,725175278522.8359
28852,734151003567.9857,724871519665.5365
28853,735174297829.4447,725881890309.0363
28854,735108284677.6532,725816741065.0607
28855,735478216529.7168,726181967196.0006
28856,735108913518.9673,725817329478.5768
28857,733944647095.1417,724667771472.445
28858,734319581630.0605,725037956657.109
28859,734359674954.5879,725077545569.4248
28860,733153491869.2031,723886631925.2911
28861,726977122771.191,717788402931.2872
28862,729372860221.0695,720153907972.9346
28863,729752154907.0282,720528364107.2501
28864,734333405279.3994,725051615262.2521
28865,734504962994.181,725221016958.1123
28866,735090083782.8491,725798754082.005
28867,734735793952.4927,725448966250.9896
28868,734065002350.3657,724786661948.6376
28869,734683919487.3428,725397734149.8868
28870,734862075220.5082,725573663440.3041
28871,734367430354.6678,725085295010.5548
28872,734171914667.9364,724892263043.9703
28873,734221362641.0936,724941062998.342
28874,734471151465.9902,725187634941.9012
28875,734119627489.3154,724840581750.0157
28876,734071197847.2512,724792768291.5386
28877,733732926952.4951,724458772986.393
28878,733111110205.4169,723844788584.8413
28879,733318395784.8639,724049419738.816
28880,732738048095.4789,723476413556.1661
28881,733228621987.7474,723960805904.181
28882,732921621681.716,723657691987.7671
28883,732137634563.5426,722883616884.9061
28884,732925925037.0247,723661878476.7681
28885,728873592957.5698,719660768173.948
28886,725646603074.5846,716474636084.9939
28887,728172039456.8765,718968149910.073
28888,732888163806.1902,723624596869.5453
28889,733418446320.5308,724148154232.8097
28890,732681540361.2721,723420610717.7728
28891,732642913528.806,723382511656.5007
28892,732495106848.6368,723236587964.9756
28893,732325751357.2429,723069344131.3004
28894,733122850079.2114,723856344694.8162
28895,732748555630.1217,723486808701.8331
28896,732575398373.6748,723315849332.876
28897,739573388616.4263,730225279822.7534
28898,741480091320.1882,732107847025.5428
28899,733507680649.614,724236349707.7898
28900,733390961248.0187,724121149351.5917
28901,734184351922.4222,724904554879.2728
28902,734106543810.7914,724827761094.0597
28903,734283895328.5275,725002884418.814
28904,734288410908.3438,725007350917.9373
28905,734704839334.1418,725418489638.0924
28906,734501059941.9095,725217275448.136
28907,733008881614.0853,723743904455.9867
28908,724917957662.9791,715755217781.7981
28909,724965938621.2124,715802578062.068
28910,724855854302.0222,715693878619.6293
28911,724403426004.5139,715247141279.0621
28912,726222154100.7562,717042879053.0878
28913,726165987769.6292,716987396095.1892
28914,733711367310.1229,724437392722.754
28915,735753885749.488,726454141008.8282
28916,735511249802.7561,726214752315.1748
28917,745835886094.2944,736408742314.6809
28918,745768944391.8643,736342616934.062
28919,746027618565.7858,736598021607.4019
28920,738880365358.8618,729541423199.1074
28921,737623974297.506,728300860320.4814
28922,735582735314.1182,726285377915.9358
28923,735534031208.7156,726237196192.709
28924,737884438911.2029,728557746500.7952
28925,735484887362.2206,726188486423.7605
28926,736416371323.4381,727108130763.1599
28927,735209537060.9504,725916522132.3208
28928,735163027195.5061,725870565856.7678
28929,735521971454.8762,726224955333.7959
28930,734852003655.2006,725563451715.1962
28931,734653009543.1827,725366966027.8374
28932,734954214159.1946,725664366090.665
28933,732614445447.7837,723354160897.1344
28934,729273204933.5846,720055202581.2452
28935,732044195523.2589,722791132871.1742
28936,746805707684.2927,737365523722.9358
28937,747366110848.3027,737918956846.5955
28938,746431356159.922,736996200102.2325
28939,746443215144.3406,737008164860.4907
28940,746103516787.8594,736672812805.8784
28941,746443156218.5933,737008259138.7747
28942,746350394835.3568,736916636344.4843
28943,746393306683.3749,736958898269.9138
28944,741006551596.4496,731640536307.9182
28945,740324620401.2964,730967118805.35
28946,741882197307.8319,732504945632.8293
28947,740652931342.0096,731291164089.6193
28948,738791031591.7266,729452736774.0154
28949,734707099410.9991,725420429695.7396
28950,735114544635.217,725822702578.679
28951,734782472303.9618,725494807583.48
28952,734907207173.3982,725617981848.1951
28953,726748179514.283,717562041796.1001
28954,725588520564.8383,716417057777.7136
28955,726100221076.8854,716922312433.8827
28956,727146695117.9038,717955603816.7361
28957,732997655437.4724,723732613024.2388
28958,736082371423.8225,726778349960.344
28959,736172019457.8014,726866880492.1865
28960,736196103446.2178,726890668536.6996
28961,736189751161.9248,726884423724.2034
28962,736658437843.9208,727347207641.291
28963,747892526634.2134,738439116050.458
28964,747952488788.098,738498413029.4084
28965,736759532544.0475,727447377793.2717
28966,736456524547.25,727148241683.3619
28967,746042124171.5614,736612468160.5364
28968,736761246101.4272,727448942540.5353
28969,735578212343.8777,726280754755.4917
28970,735392055080.8667,726096871498.6189
28971,735511057062.409,726214339738.9519
28972,734992594208.7981,725702395661.548
28973,735052425311.6986,725761467902.7423
28974,734984415362.7482,725694323216.2256
28975,735436207738.2997,726140414104.4073
28976,735400179596.9219,726104907989.7507
28977,728293156073.9907,719087853323.3671
28978,727417328698.6528,718223090515.8832
28979,724899580717.6985,715737085384.6943
28980,734730626368.6097,725443876445.8737
28981,736009632754.1256,726706657175.2852
28982,735869366568.888,726568157634.5908
28983,738481516624.8448,729147423748.7134
28984,740010706102.599,730657317564.0275
28985,734994162863.3063,725704324080.5312
28986,734461732787.5092,725178664176.8997
28987,735181393131.3513,725889178263.8914
28988,739696233495.7869,730346833897.1427
28989,734303283441.7865,725022091812.0491
28990,734280342782.6752,724999386025.7057
28991,734655162980.0635,725369379112.0667
28992,734811893406.9966,725524081354.0383
28993,734054688137.1812,724776433401.7631
28994,734050517294.5524,724772334657.3463
28995,734169456628.1171,724889776158.8453
28996,733254653734.5148,723986713294.9452
28997,733801628060.8601,724526726244.423
28998,729489609379.0864,720269303230.7611
28999,727725630768.9744,718527722093.5571
29000,727658045968.5544,718460978800.3668
29001,731830951551.9553,722581071082.6959
29002,733698905905.4828,724425435354.266
29003,734724392557.1096,725438067352.9203
29004,733802542731.2135,724527954133.6909
29005,744143110748.8896,734737458436.1403
29006,744416457945.9364,735007426969.6064
29007,743966988146.2015,734563648146.9255
29008,733035188648.3513,723770473428.9304
29009,732890064485.7777,723627153332.7235
29010,742635882944.4246,733249244148.502
29011,741796873352.3566,732421039703.1389
29012,733752528120.9148,724478457236.4092
29013,732494949686.9817,723236711666.628
29014,733244506684.0557,723976585663.2834
29015,733040858789.2863,723775425957.6732
29016,732797645757.7369,723535254757.6829
29017,733113164968.2954,723846807586.8083
29018,732804106181.3658,723541723635.4069
29019,732760321746.6464,723498458889.3481
29020,732541596827.4296,723282516059.9213
29021,732523550900.5916,723264703415.8722
29022,732211155388.1094,722956261840.1334
29023,732746476683.2106,723484791798.3826
29024,732744467410.6912,723482739607.6458
29025,732535104373.0496,723276024030.1193
29026,733301032057.316,724032280632.3578
29027,733665934292.8763,724392681099.477
29028,743661607070.1859,734261677278.4069
29029,743934465034.6093,734531162621.6112
29030,743802375314.2518,734400842163.5558
29031,732980544252.7318,723716321295.9167
29032,732258067334.8625,723003020650.9833
29033,743418984401.442,734022295861.4198
29034,737391158031.8662,728070915929.2814
29035,733836876784.0842,724561553834.3896
29036,733418525638.5875,724148463685.7673
29037,733677262611.019,724403881749.0184
29038,733961514030.3927,724684475553.8799
29039,734143357987.6617,724863966129.5975
29040,733824427454.3899,724549012009.8955
29041,734027865421.3461,724749829506.7448
29042,734154077509.6531,724874390614.2904
29043,734199817467.7522,724919561462.5636
29044,734276299523.3488,724995027595.7196
29045,733372715409.7974,724102901430.5918
29046,722342128701.7484,713211675568.7653
29047,734612202232.8563,725326704434.9459
29048,734924021327.8582,725634570291.486
29049,735856685555.574,726555417848.0426
29050,735822101994.2919,726521305200.9629
29051,745533857521.1536,736109914231.0547
29052,734410311267.1538,725127603009.0392
29053,734956618923.2656,725667061005.14
29054,730656183960.868,721421086068.3905
29055,745440086648.2238,736017664919.4473
29056,745517624006.5149,736094278539.0867
29057,745252305903.4258,735832269038.7952
29058,745372345756.3522,735950748784.3513
29059,734917192255.2461,725628172202.5474
29060,734091937057.322,724813310770.0602
29061,734949529823.2982,725659979509.6259
29062,734487468169.8274,725203686271.138
29063,734765135875.9143,725477805400.7067
29064,734473904917.2687,725190213888.7772
29065,734912922585.5947,725623646682.8105
29066,734429371652.3452,725146163977.9639
29067,734097238855.7003,724818181193.0934
29068,734034328938.445,724756013018.4232
29069,733218198437.9293,723950214070.1396
29070,733681217103.3418,724407394976.7001
29071,734835656298.6877,725547223334.5532
29072,729618500093.5156,720396064090.408
29073,730491234557.1211,721257786472.2051
29074,734694040063.3328,725407567484.529
29075,734837793935.7407,725549564094.669
29076,742691419228.5078,733303918553.7654
29077,742373636546.1359,732990178616.4998
29078,746152444967.4183,736721282952.8833
29079,745163340816.4581,735744820604.4974
29080,741685535261.7633,732311017178.3556
29081,742746260699.2651,733358283085.8044
29082,734770118839.9202,725482987524.3079
29083,734206329274.1215,724926286885.6188
29084,734857147206.9034,725568828840.7626
29085,734520126580.767,725236033782.7964
29086,734185726647.2045,724905858860.9532
29087,734077497528.8425,724798916506.7833
29088,734252110187.3157,724971228921.0673
29089,734010991617.6765,724733119836.877
29090,733611718486.1998,724338891851.7056
29091,733740982008.2479,724466542706.0565
29092,725997126077.142,716820554058.0542
29093,724807979650.0386,715646517459.0725
29094,725246599476.2194,716079575658.1671
29095,725698837940.1412,716526142205.0004
29096,725702145800.4442,716529392685.8899
29097,726550103192.2886,717366637907.8004
29098,743798334970.0765,734396452052.432
29099,744445253367.8971,735035306661.4608
29100,744063633560.5098,734658614807.6141
29101,743970503480.4,734566718554.1323
29102,744656850589.4083,735244289127.7726
29103,744896583793.664,735481065259.4558
29104,745355900648.6466,735934705429.4779
29105,744219947729.4668,734812828472.7709
29106,738997578350.7278,729657046967.0464
29107,734573552898.7185,725289140607.8845
29108,734011200813.1368,724734097429.7554
29109,734443455690.9193,725160931307.613
29110,734695522063.1602,725409743641.0222
29111,735189371584.7444,725897267183.1216
29112,745516209435.8373,736092918912.3308
29113,746024044847.8091,736594336619.7563
29114,733440730925.0977,724170570827.1115
29115,722916218899.8344,713778962856.392
29116,723433793011.1414,714289929109.0233
29117,722339370215.253,713209330967.5258
29118,722864712098.9174,713727986995.4187
29119,732425159500.4176,723167680526.242
29120,746029048325.5981,736598952574.9667
29121,746608061942.893,737170590351.7856
29122,746760393468.977,737321068046.8948
29123,746874259833.9009,737433765671.3383
29124,746691441844.8712,737253355122.1125
29125,746506991924.0514,737071424062.4332
29126,746081189229.4358,736651106277.0023
29127,745942532921.0211,736514191554.1687
29128,745721249692.8246,736295640771.7418
29129,745742267134.7418,736316379011.014
29130,745595681559.3331,736171557941.3777
29131,745759535258.5785,736333301497.7577
29132,745377866377.8987,735956445735.5962
29133,745444411081.8326,736022299213.5773
29134,745225805415.7284,735806349289.8477
29135,745414440602.1522,735992546197.7137
29136,745241413037.0502,735821654463.7137
29137,745333263761.5018,735912358357.189
29138,725603829473.5383,716432741912.9246
29139,725036818442.6182,715872926985.5033
29140,730495615837.2256,721262776457.9476
29141,734321125763.3698,725039856012.126
29142,734931037994.1777,725642091050.983
29143,744475992190.0522,735065864101.6821
29144,744954464522.3472,735538219528.2411
29145,745174804632.7765,735755757556.2732
29146,745158829609.158,735740012863.2031
29147,743599684284.4042,734200978365.7462
29148,745878760768.7341,736451267106.9917
29149,745116288432.2484,735698201948.355
29150,745220594907.77,735801227446.1791
29151,744869887780.0171,735454962163.9595
29152,745048899240.0548,735631748576.938
29153,744703256385.1656,735290351216.7175
29154,743831812445.2561,734430113875.6592
29155,743439634426.1663,734042802149.6897
29156,734701432827.7028,725415210398.5237
29157,734487814218.9845,725204301992.3386
29158,735066918182.7418,725776083192.6381
29159,745222005644.9183,735802595200.8767
29160,734701335517.1394,725414896183.0956
29161,740046884935.8158,730692607801.2423
29162,737890107532.9349,728563436161.4874
29163,734443020084.6361,725159995180.1373
29164,734947471584.9879,725658020228.4149
29165,734589384571.6768,725304327784.6827
29166,734961962379.9342,725672117353.9749
29167,745078954465.8511,735660614066.0378
29168,745439785976.5636,736016839276.0935
29169,746017644164.2626,736587413588.6523
29170,746596585220.8597,737159018615.526
29171,739722290690.7407,730372298808.2653
29172,745942779384.6749,736514125711.5133
29173,746284617016.5151,736851718993.9257
